tratamento,gene,HR_interacao,p_interacao,HR_gene_referencia,n,eventos,fdr
chemotherapy,mapk6,0.9105373033475496,0.18789369727931565,1.036573191931898,1810,1037,0.7261488150033156
chemotherapy,mmp14,1.1025398238904476,0.18749763200854858,1.0283651641337552,1810,1037,0.7261488150033156
chemotherapy,pik3r3,1.1057181490539991,0.18859079653460345,0.9831676767872953,1810,1037,0.7261488150033156
chemotherapy,syne1,0.8988621189408754,0.19331127430805461,0.9316095342003798,1810,1037,0.7385094776299899
chemotherapy,ackr3,0.9082645030327712,0.19854248850124298,1.0629872080864837,1810,1037,0.7526145494349444
chemotherapy,cdh1,1.1158102991603782,0.2216215312896823,1.0030021932881636,1810,1037,0.7648973722324831
chemotherapy,rbl1,0.9227199775871198,0.2627657617690151,1.0376176323982684,1810,1037,0.7648973722324831
chemotherapy,ccnd2,0.9102685975213471,0.23525611666089738,0.9508221528577515,1810,1037,0.7648973722324831
chemotherapy,e2f4,1.0926728219979678,0.23919824678791995,1.0171322603170418,1810,1037,0.7648973722324831
chemotherapy,e2f7,0.9143241810935886,0.22007557483461182,1.093147058489108,1810,1037,0.7648973722324831
chemotherapy,stat3,0.9208567924101125,0.2586199224303762,1.0133683243991736,1810,1037,0.7648973722324831
chemotherapy,stat5b,0.8996572206824713,0.21404903171615172,0.9043462248736918,1810,1037,0.7648973722324831
chemotherapy,dtx1,0.9320495574798064,0.2604640649300149,1.0281892848640535,1810,1037,0.7648973722324831
chemotherapy,hdac1,0.9175980048993894,0.24089859053052065,1.0148326492935615,1810,1037,0.7648973722324831
chemotherapy,hey2,0.9310904770735265,0.2615660723560843,1.0400565399225323,1810,1037,0.7648973722324831
chemotherapy,aurka,1.1022680508426008,0.20705593543307974,1.0827616289851205,1810,1037,0.7648973722324831
chemotherapy,bmp4,1.0941334359000783,0.2544629760165579,1.017373011833431,1810,1037,0.7648973722324831
chemotherapy,eif4e,1.092483505957727,0.23173848203735875,0.9686170354333247,1810,1037,0.7648973722324831
chemotherapy,itgb3,1.1181080105888235,0.22874465243442188,0.97086268542766,1810,1037,0.7648973722324831
chemotherapy,map2k4,0.8891384890024407,0.25798821074492817,0.9356707637530806,1810,1037,0.7648973722324831
chemotherapy,mapk12,1.091879205405435,0.2578328490003427,0.9805701857343881,1810,1037,0.7648973722324831
chemotherapy,mapk3,0.916904715517309,0.25854467037566786,0.9942651022983305,1810,1037,0.7648973722324831
chemotherapy,mmp21,1.0973519828650036,0.26050667136574884,0.96228965086762,1810,1037,0.7648973722324831
chemotherapy,rptor,1.1136469169423862,0.21504038837840206,1.0214861931977532,1810,1037,0.7648973722324831
chemotherapy,smad5,1.0990897838799296,0.20536026557430573,0.9405741887628548,1810,1037,0.7648973722324831
chemotherapy,vegfb,1.0971547857428852,0.23612665329112534,1.0305147641282926,1810,1037,0.7648973722324831
chemotherapy,abcb11,0.9085247093970906,0.24221564915853705,1.033993552855272,1810,1037,0.7648973722324831
chemotherapy,map2,0.9254621569703917,0.23322733998998446,1.0702527003505555,1810,1037,0.7648973722324831
chemotherapy,map4,1.1050112073836842,0.23954605636060466,1.0276565974508982,1810,1037,0.7648973722324831
chemotherapy,bcas3,1.1003659422884802,0.23659201410020222,1.052105722268757,1810,1037,0.7648973722324831
chemotherapy,col22a1,0.9286716918262398,0.2247646534015149,1.0443416622149342,1810,1037,0.7648973722324831
chemotherapy,gldc,1.0887502544871368,0.25963733847657305,0.9197510708988788,1810,1037,0.7648973722324831
chemotherapy,gps2,0.9055270756791527,0.21446743115194383,0.9893045881969755,1810,1037,0.7648973722324831
chemotherapy,kdm6a,0.9206052626560911,0.25356278901402407,1.052315856270378,1810,1037,0.7648973722324831
chemotherapy,large1,1.0863310450637327,0.26435103457523446,1.0256096194234803,1810,1037,0.7648973722324831
chemotherapy,ncoa3,1.0942243372709286,0.22525365887180465,1.035399519987114,1810,1037,0.7648973722324831
chemotherapy,rasgef1b,0.9038424442428523,0.23634618387808748,0.97261402266867,1810,1037,0.7648973722324831
chemotherapy,smarcc2,0.9163390297282124,0.2572334518767912,1.0609413500041007,1810,1037,0.7648973722324831
chemotherapy,taf4b,1.091985504252534,0.21510867910596668,0.913242597816181,1810,1037,0.7648973722324831
chemotherapy,thsd7a,1.087467144473201,0.26018678636748854,0.993823928526661,1810,1037,0.7648973722324831
chemotherapy,ttyh1,1.0823282178699924,0.2342289757241205,0.9687888188555926,1810,1037,0.7648973722324831
chemotherapy,utrn,0.9137115980118643,0.2440853037835713,1.0015041251573449,1810,1037,0.7648973722324831
chemotherapy,cyp3a5,1.088280475800533,0.24662407007360826,0.9836899746775737,1810,1037,0.7648973722324831
chemotherapy,hsd17b2,1.0763362394448608,0.2640672554833587,1.0172432845889738,1810,1037,0.7648973722324831
chemotherapy,nrip1,1.0957404303097444,0.24011209872271433,0.9275109832118176,1810,1037,0.7648973722324831
chemotherapy,birc6,0.9197190900073364,0.2663681168102219,0.9948089274286803,1810,1037,0.7662000536482265
chemotherapy,e2f1,1.0883958956889346,0.27228991267824215,1.0023742132733833,1810,1037,0.7764419183121855
chemotherapy,aph1a,1.0874308678964282,0.28098937458976536,0.9448976799337551,1810,1037,0.7764419183121855
chemotherapy,map3k4,0.9226206429515741,0.2810433937449015,1.1124762476384642,1810,1037,0.7764419183121855
chemotherapy,ptprd,0.9162530977332766,0.28085435605634296,1.0251414954096656,1810,1037,0.7764419183121855
chemotherapy,cyp3a7,1.0877423331631968,0.2733182444931408,1.008915786086488,1810,1037,0.7764419183121855
chemotherapy,hsd17b6,0.9231523970460256,0.27914825383992414,1.0474603361024353,1810,1037,0.7764419183121855
chemotherapy,hsd3b2,1.0879494749333178,0.2807671583374195,0.9631387776562134,1810,1037,0.7764419183121855
chemotherapy,brca1,1.073605441733468,0.3297296973458203,0.9431281797733353,1810,1037,0.7876325834823786
chemotherapy,epcam,1.0685686697852141,0.350857667438773,0.9504931145231575,1810,1037,0.7876325834823786
chemotherapy,ccna1,1.0662026487404266,0.3405825612628219,0.990487372082361,1810,1037,0.7876325834823786
chemotherapy,cdkn2a,1.0677413026718532,0.3409511800578841,0.8913380227124166,1810,1037,0.7876325834823786
chemotherapy,stat2,0.9333030667111045,0.3386512902686347,1.083522210671928,1810,1037,0.7876325834823786
chemotherapy,cir1,0.9280546352008865,0.33848617034106054,0.9301338892640107,1810,1037,0.7876325834823786
chemotherapy,jag1,1.0755604874358895,0.3055712591383757,0.9917047498494795,1810,1037,0.7876325834823786
chemotherapy,maml1,0.9340580451045901,0.34067057437743176,1.1321285637471161,1810,1037,0.7876325834823786
chemotherapy,ncstn,0.9321427790084156,0.3331768479779941,1.0174259902317544,1810,1037,0.7876325834823786
chemotherapy,bad,1.0746652049981331,0.3479443127422276,0.9897506002338665,1810,1037,0.7876325834823786
chemotherapy,bmp3,1.0799664149521686,0.34603116343332674,0.9946588392297034,1810,1037,0.7876325834823786
chemotherapy,bmp5,0.9387787260097588,0.3278338899572686,1.0035550066740107,1810,1037,0.7876325834823786
chemotherapy,casp8,0.9328864865103431,0.34689224096972526,0.9644777651960502,1810,1037,0.7876325834823786
chemotherapy,casp9,0.9251858428293787,0.3009348441318239,1.0020640898682731,1810,1037,0.7876325834823786
chemotherapy,eif5a2,1.0671546736755113,0.35166925386609194,0.9836077745837019,1810,1037,0.7876325834823786
chemotherapy,folr2,0.9224267124315781,0.315965141254396,0.9726647528442175,1810,1037,0.7876325834823786
chemotherapy,map2k2,1.0765257152026235,0.3299170783249055,1.0082092836530514,1810,1037,0.7876325834823786
chemotherapy,mmp3,1.0858053652649104,0.30076799195807546,0.9459950385270653,1810,1037,0.7876325834823786
chemotherapy,mmp9,1.091901281027682,0.3244753764192342,1.0730337993612684,1810,1037,0.7876325834823786
chemotherapy,pik3r2,1.0766580469389317,0.3021576158916979,1.030142138490206,1810,1037,0.7876325834823786
chemotherapy,rad51,0.9349864267788155,0.3205797099364245,0.9946516116583166,1810,1037,0.7876325834823786
chemotherapy,raf1,0.9283994386032752,0.32724742427283127,1.0929745310633698,1810,1037,0.7876325834823786
chemotherapy,rps6kb2,1.072135621021456,0.3180231161850864,1.058738394316977,1810,1037,0.7876325834823786
chemotherapy,tgfb3,1.0790419247110827,0.294192714361986,0.9763164828641241,1810,1037,0.7876325834823786
chemotherapy,tgfbr1,1.0723342276999188,0.34817094969435824,1.0279281344810856,1810,1037,0.7876325834823786
chemotherapy,tgfbr2,0.9266120632139914,0.3323933817885544,1.0097033079323892,1810,1037,0.7876325834823786
chemotherapy,tgfbr3,0.9132010903578702,0.2915424784114107,0.9670657421076889,1810,1037,0.7876325834823786
chemotherapy,fgf2,0.9107979343506667,0.3095270240350123,0.9816550933992192,1810,1037,0.7876325834823786
chemotherapy,alk,0.9386351044874971,0.3156375176361037,1.0102564998696673,1810,1037,0.7876325834823786
chemotherapy,dnah11,1.0558522878372036,0.295157223889755,1.031892412889956,1810,1037,0.7876325834823786
chemotherapy,dtwd2,0.9271129748773758,0.2933410019905205,1.0676513576281788,1810,1037,0.7876325834823786
chemotherapy,gh1,0.9193815109587351,0.29095614704685213,1.015520967556423,1810,1037,0.7876325834823786
chemotherapy,kdm3a,1.0747728035730926,0.32303111294909304,0.9619801208593902,1810,1037,0.7876325834823786
chemotherapy,setdb1,0.9306616615429356,0.3200004215050999,1.0465128352681252,1810,1037,0.7876325834823786
chemotherapy,bche,0.9106574148376476,0.33830476049188635,1.0383295825260752,1810,1037,0.7876325834823786
chemotherapy,cdkn2c,0.9183401398402785,0.3164128654377469,0.9055725859488063,1810,1037,0.7876325834823786
chemotherapy,hsd17b11,0.9312543061084252,0.3440272882155341,0.9678025343435928,1810,1037,0.7876325834823786
chemotherapy,hsd17b4,0.919954299101512,0.3016864246094437,1.0369860393595405,1810,1037,0.7876325834823786
chemotherapy,hsd3b1,0.9239673625362931,0.3335090316227037,1.011638958995156,1810,1037,0.7876325834823786
chemotherapy,slc29a1,1.0765115804855518,0.3112042874116647,0.9990560210029105,1810,1037,0.7876325834823786
chemotherapy,ugt2b15,1.0850726956744836,0.31253374552947727,0.9530695388413428,1810,1037,0.7876325834823786
chemotherapy,ugt2b7,1.074092235462056,0.3527434269583659,1.0011419077950547,1810,1037,0.7876325834823786
chemotherapy,brca2,0.9314938570256251,0.3731701407575967,1.0105300420289889,1810,1037,0.8110231059131768
chemotherapy,bmp15,1.0748881707509825,0.3713219242702256,0.9711672613700181,1810,1037,0.8110231059131768
chemotherapy,rps6ka1,1.0697784548728195,0.36713422374472116,0.9567074068806628,1810,1037,0.8110231059131768
chemotherapy,smad6,1.065207856026915,0.36794314627280755,1.0817091703845039,1810,1037,0.8110231059131768
chemotherapy,clk3,0.9299173396338585,0.36931867821216136,1.0106082842745392,1810,1037,0.8110231059131768
chemotherapy,stmn2,0.933836475075363,0.373034391234886,0.9725849426885632,1810,1037,0.8110231059131768
chemotherapy,map2k1,0.9376544056409767,0.37946101886464867,1.028828567789699,1810,1037,0.8150870027479193
chemotherapy,rps6,0.9316561710528685,0.3770287203984659,0.9487315376289842,1810,1037,0.8150870027479193
chemotherapy,bap1,1.067762488783358,0.3800405656984164,0.9990438126400445,1810,1037,0.8150870027479193
chemotherapy,mmp1,1.0630355039158064,0.3880206675434361,0.9637114886267442,1810,1037,0.8249656801249576
chemotherapy,twist1,0.928476502658687,0.3865399684573718,1.0227376448192496,1810,1037,0.8249656801249576
chemotherapy,e2f8,1.0677228133876482,0.39048313744829066,1.0080026942247122,1810,1037,0.8266071610918361
chemotherapy,notch1,0.9420553953946459,0.39354687375427744,1.0750770039516264,1810,1037,0.8295018158010417
chemotherapy,diras3,0.9036973826437467,0.39601004577799515,0.9564807905742878,1810,1037,0.8311112119546765
chemotherapy,hsd17b10,1.0634477814281222,0.39851649749025186,1.0073341984130981,1810,1037,0.8327972960373212
chemotherapy,stat5a,1.0690469063614016,0.4076271269914593,0.8492969693320805,1810,1037,0.8338168203103288
chemotherapy,cul1,0.9459378695940954,0.409212921162034,0.9495816808276699,1810,1037,0.8338168203103288
chemotherapy,hes5,1.0490193637866305,0.4236007907861027,0.9572115075477599,1810,1037,0.8338168203103288
chemotherapy,spen,0.9394901604045729,0.42560563977070087,1.0120373781723344,1810,1037,0.8338168203103288
chemotherapy,bcl2,0.9348726494940958,0.4195430966375767,0.8948235748043096,1810,1037,0.8338168203103288
chemotherapy,bmpr2,0.9427115741024267,0.42882182522586687,1.0030752656360065,1810,1037,0.8338168203103288
chemotherapy,cxcr1,0.93722685201373,0.4220867623810358,1.021060729704014,1810,1037,0.8338168203103288
chemotherapy,foxo1,0.9417283189575896,0.4155028863957554,1.0400598598050257,1810,1037,0.8338168203103288
chemotherapy,map3k3,1.056182217980077,0.42969701169366636,0.9541261922880432,1810,1037,0.8338168203103288
chemotherapy,mmp28,0.9385865712440586,0.4172997215972448,1.0082200605319316,1810,1037,0.8338168203103288
chemotherapy,ptk2,0.9453861400981832,0.4270377317444355,1.028440892838539,1810,1037,0.8338168203103288
chemotherapy,rps6ka2,1.0628839153946001,0.42573227096367594,0.9887628752704694,1810,1037,0.8338168203103288
chemotherapy,sptbn1,0.9353126755882074,0.41240307464619086,1.0009142167176024,1810,1037,0.8338168203103288
chemotherapy,asxl2,0.935404877618867,0.408405922153366,1.0413016288063186,1810,1037,0.8338168203103288
chemotherapy,prr16,0.926833800470503,0.4174981340196331,1.0255611186434892,1810,1037,0.8338168203103288
chemotherapy,shank2,0.9415876767663235,0.40314772833739343,1.0021078247826478,1810,1037,0.8338168203103288
chemotherapy,tg,0.9478619115419619,0.42857284444637755,0.9886191803817329,1810,1037,0.8338168203103288
chemotherapy,hsd17b8,1.0647691319446277,0.4056560057550588,0.9798940990077966,1810,1037,0.8338168203103288
chemotherapy,acvr2b,0.9362576577689455,0.4335202318919441,1.001711455379323,1810,1037,0.8346117850203175
chemotherapy,pdgfrb,0.9429191765500059,0.4330512828732791,1.110540520641834,1810,1037,0.8346117850203175
chemotherapy,lfng,0.9447318473790546,0.4370635220672441,1.034575519569883,1810,1037,0.8375423393546916
chemotherapy,inhbc,1.0603243000805398,0.43846797315910235,0.9538073387245033,1810,1037,0.8375423393546916
chemotherapy,smad7,1.0566389570665795,0.442514345638528,1.0619508435459886,1810,1037,0.8419825487052147
chemotherapy,palb2,1.0597194542640223,0.4489721833161816,0.9946812589780425,1810,1037,0.8474673301424378
chemotherapy,abcc10,1.0515307759595145,0.45232918848093306,0.9955167512727605,1810,1037,0.8474673301424378
