estagio,gene,HR,ic_inf,ic_sup,p,n,eventos,fdr
I,mmp15,1.1819961773005008,1.0220883547720163,1.3669219071228271,0.024161107712490797,479,216,0.34749357857082347
I,stab2,0.8216399868553825,0.6920211191074115,0.9755370889120646,0.024915847715710104,479,216,0.34810998665663545
I,cdk6,1.1764024046582282,1.0190734617404105,1.3580204662793876,0.02656159448226954,479,216,0.3515065159345015
I,mmp2,1.156846869843411,1.017058425570314,1.3158483786376887,0.02659660754514633,479,216,0.3515065159345015
I,dll4,1.1655029000913755,1.0157632615567784,1.3373165397215698,0.029044251205600224,479,216,0.3569153877141878
I,gsk3b,1.159602550137373,1.0141062822630826,1.3259735175728438,0.030407386545855467,479,216,0.3569153877141878
I,herc2,0.8516716160255895,0.7364141393862806,0.9849682437495472,0.03045546747031878,479,216,0.3569153877141878
I,sgcd,1.1490911369061598,1.0130429463884416,1.3034101324367666,0.03065530937422472,479,216,0.3569153877141878
I,spry2,0.8524967598872312,0.7386811489144053,0.9838490215789164,0.0290604782526216,479,216,0.3569153877141878
I,bmp2,1.1404664980697097,1.010019007396869,1.2877617388326181,0.03393676028156116,479,216,0.3859319948298467
I,mtor,0.8554469256263916,0.7397811519040876,0.9891971979552696,0.03516030878421987,479,216,0.390758886260989
I,ptprd,1.1523510317908658,1.0088162811515324,1.3163079594172504,0.03668157931606525,479,216,0.39860649523457575
I,igf1r,0.863981556412553,0.7524178744071691,0.9920871834805858,0.03821119622077125,479,216,0.40620162939037263
I,src,1.1565213912413963,1.0062961569403095,1.3291730462986098,0.040523253993882034,479,216,0.4208029663641458
I,peg3,0.8482067837770545,0.7241418568353363,0.9935273610471776,0.04130581264924131,479,216,0.4208029663641458
I,pik3r1,0.8660750455602658,0.7523823610348552,0.9969478597431761,0.04522695914954437,479,216,0.4423196604825439
I,hsd17b6,1.149222022916447,1.0031154579893022,1.3166094166303388,0.04498432695080404,479,216,0.4423196604825439
I,brca2,1.1402999305485848,0.9955004926827153,1.306161012643047,0.05810859711992647,479,216,0.4803660929354405
I,cdk1,1.1373522074147522,0.9930953440167226,1.3025637986370693,0.06290800245606308,479,216,0.4803660929354405
I,dtx2,1.1486128150803154,0.9837530610517871,1.341100171577789,0.0796451093888219,479,216,0.4803660929354405
I,acvr1,1.1289954454569033,0.9855324308367536,1.2933422340858156,0.08015465375986908,479,216,0.4803660929354405
I,akt2,0.8853354891856084,0.7741124369987599,1.0125388650909586,0.07539693731870188,479,216,0.4803660929354405
I,aurka,1.1556006414690196,0.9966705165359572,1.339873930659643,0.055392503286604326,479,216,0.4803660929354405
I,csf1,1.1262588920654488,0.99405277225558,1.2760480402647678,0.06199455204416446,479,216,0.4803660929354405
I,csf1r,1.1385061113333341,0.990143038791134,1.3090999126003822,0.06862056305442311,479,216,0.4803660929354405
I,cxcl8,1.120966168427906,0.9873694397902284,1.2726392980391452,0.07779155965110375,479,216,0.4803660929354405
I,eif5a2,1.146122188891783,0.9966984600699892,1.3179473275978069,0.05567582789978505,479,216,0.4803660929354405
I,erbb3,0.8804402669203019,0.7704556022108743,1.0061255462226184,0.06144680979021705,479,216,0.4803660929354405
I,kit,0.8735875901318354,0.7587196885438308,1.0058461499754012,0.060255052058386854,479,216,0.4803660929354405
I,mapk9,1.1344256018865044,0.9886168030707931,1.301739402181093,0.07235737790723576,479,216,0.4803660929354405
I,nfkb1,0.8769455648053318,0.7568528724103649,1.0160938164673743,0.0805521873634072,479,216,0.4803660929354405
I,tgfb3,0.8863291826917197,0.778423104263317,1.0091933497200438,0.06848546859517708,479,216,0.4803660929354405
I,vegfb,1.134801672223591,0.9906083526593735,1.2999838249135653,0.06817164717690304,479,216,0.4803660929354405
I,tbx3,0.8831117910522066,0.7747633072340909,1.0066125076052386,0.06270513256174884,479,216,0.4803660929354405
I,nr1i2,0.8797379826497382,0.7639606012532492,1.0130612977253182,0.07512189154383069,479,216,0.4803660929354405
I,akap9,0.8877969130176953,0.777876017388189,1.0132506223937436,0.07760274627638525,479,216,0.4803660929354405
I,dnah5,0.87775837106846,0.7620209569304564,1.0110742374911745,0.07071499646398745,479,216,0.4803660929354405
I,muc16,1.1334080563150541,0.9925526808993042,1.2942525337354809,0.06437701602591502,479,216,0.4803660929354405
I,nr2f1,0.8624307092862612,0.734461321658016,1.0126969336396583,0.07091791759012954,479,216,0.4803660929354405
I,nt5e,1.1312926892196857,0.9971496202195302,1.283481558565048,0.055411186112935634,479,216,0.4803660929354405
I,ptprm,1.1373777543340644,0.9957602336654904,1.2991361899360334,0.057783160537635415,479,216,0.4803660929354405
I,sik2,0.8758525555171731,0.7575442785416762,1.0126374401278777,0.0733977310179639,479,216,0.4803660929354405
I,smarcc1,0.8711986032741507,0.7515480300003718,1.0098982048378937,0.06735581037292666,479,216,0.4803660929354405
I,usp9x,1.1415633801259868,0.9859403266713344,1.321750328688079,0.07662629894506642,479,216,0.4803660929354405
I,akt3,1.137622972989652,0.9968859594182004,1.2982287657347726,0.05566170777968765,479,216,0.4803660929354405
I,hsd17b13,0.8707849781308254,0.7473091208833643,1.0146624160588131,0.0761630045113987,479,216,0.4803660929354405
I,hsd3b7,0.8841153380251784,0.7743489575449936,1.0094414453782705,0.06860265432434369,479,216,0.4803660929354405
I,rdh5,0.8706769293439708,0.7514464156894624,1.0088255123238545,0.0653254306492973,479,216,0.4803660929354405
I,ugt2b7,1.1250797249744797,0.9878979122689648,1.2813109247709629,0.07566139051613022,479,216,0.4803660929354405
I,ctbp1,0.8812802149387984,0.7639328548134245,1.0166532468776426,0.08301954719937987,479,216,0.4891151636204429
I,thada,0.8862615589942233,0.7724974987838079,1.016779409884783,0.0849665694165682,479,216,0.4946268148178792
I,bche,1.1124392072196785,0.9824371687272682,1.2596439030932998,0.09285738561747475,479,216,0.5342030772581783
I,mapk3,0.8891743519816201,0.7746145974726389,1.0206766446198565,0.0950889332520671,479,216,0.5406800972123351
I,tp53,0.8839649446581042,0.7617018275973,1.0258528929216593,0.10439656017186544,479,216,0.5450801866901228
I,notch1,1.1212602853762583,0.9761657823028315,1.2879212223523988,0.10549452685492261,479,216,0.5450801866901228
I,hes4,0.8887700835078317,0.7714737354957054,1.023900393486455,0.1024923593773416,479,216,0.5450801866901228
I,mmp1,1.0975427164950475,0.9821353737336164,1.2265111783439855,0.10059893037676197,479,216,0.5450801866901228
I,pik3r2,0.8937730586611159,0.7813447438351264,1.0223787728672682,0.10156863228334138,479,216,0.5450801866901228
I,smad9,0.893112128026665,0.7785096692362087,1.0245849277773094,0.10667170923967477,479,216,0.5450801866901228
I,col6a3,1.113985065448839,0.9789801604473697,1.267607635149588,0.10149198038629119,479,216,0.5450801866901228
I,fancd2,1.1241779330258455,0.9761963963670452,1.2945919794474312,0.1040726871750717,479,216,0.5450801866901228
I,cyp3a7,1.1536408116801202,0.9695970215872909,1.372618822812823,0.1070096072029689,479,216,0.5450801866901228
I,hsd17b4,0.8872388216760376,0.7700466147715186,1.022266329841152,0.09786763312536646,479,216,0.5450801866901228
I,bmp7,1.1077038781225563,0.9752361498524156,1.2581648883641532,0.1154675958745135,479,216,0.5515156037528558
I,map2k3,1.1182195303161535,0.9732372795684676,1.284799651874116,0.11477618972180147,479,216,0.5515156037528558
I,mmp21,0.9002696473879391,0.7909550015778909,1.0246922219230572,0.11168684681248897,479,216,0.5515156037528558
I,pdgfrb,1.1199250899594422,0.9733367198930871,1.2885902498966972,0.11356005624874953,479,216,0.5515156037528558
I,lamb3,0.8997580845572855,0.7891765572620419,1.0258345908485769,0.11439521076080425,479,216,0.5515156037528558
I,prkcq,1.1138093517270364,0.9750824045550001,1.2722732624436628,0.11224888613054591,479,216,0.5515156037528558
I,setdb1,0.8958886721699488,0.7810684095179343,1.0275879847935456,0.11616790835694099,479,216,0.5515156037528558
I,dtwd2,1.1153700269383693,0.9702903699731397,1.2821422694599527,0.12459926830619063,479,216,0.5858561750166078
I,cdk4,0.886359789483198,0.7589508076201396,1.0351575734878387,0.12761889650877792,479,216,0.5943394323123086
I,mmp14,1.0983602904202219,0.9726560180008008,1.2403103514967415,0.13030922505938727,479,216,0.6011435005098149
I,akt1s1,0.8980012345152568,0.7806873982099121,1.032943812132725,0.13202039100137655,479,216,0.60334552523059
I,maml1,1.108782039900167,0.9686599545937818,1.2691735692952613,0.13412440616405638,479,216,0.6072855056872553
I,aph1b,0.8944125202813816,0.7714941756914906,1.0369148357070563,0.1390383093114641,479,216,0.6169062829745079
I,dtx3,0.8992203579881067,0.7778979828362932,1.0394643900116993,0.15084924784312875,479,216,0.6169062829745079
I,spen,0.906378629782046,0.7947089929574221,1.033739680569581,0.14283592296874137,479,216,0.6169062829745079
I,akt1,1.1057226446713126,0.9631656213100854,1.2693793672535014,0.153564783369992,479,216,0.6169062829745079
I,folr1,1.1058220384445698,0.9664546758677165,1.265286837804156,0.1433247167080483,479,216,0.6169062829745079
I,mapk1,1.1038354025215955,0.9685391185296597,1.2580313717320444,0.13865751047227892,479,216,0.6169062829745079
I,mapk12,1.0997349743070757,0.9646281239056247,1.2537650351903993,0.1551727460242627,479,216,0.6169062829745079
I,mlst8,0.8961342382209745,0.7743310867104444,1.0370971625632068,0.14121676018474733,479,216,0.6169062829745079
I,opcml,0.899622773010578,0.779233075517828,1.0386123987119251,0.14899025467000573,479,216,0.6169062829745079
I,cbfb,1.1025400045576392,0.9637768340938929,1.2612820921274952,0.15492094716973873,479,216,0.6169062829745079
I,tubb4b,1.1083553917797169,0.962604533016853,1.2761748281375094,0.15267586062438515,479,216,0.6169062829745079
I,birc6,0.8951709595964311,0.769907632418239,1.0408145252279901,0.14991260843320994,479,216,0.6169062829745079
I,col22a1,1.1034070568673617,0.9667853624772786,1.2593355054786601,0.1445380584916438,479,216,0.6169062829745079
I,nras,1.1045971461698003,0.9634641670655811,1.2664039795508193,0.15377669189252624,479,216,0.6169062829745079
I,ugt2b15,0.8831285750459512,0.7455518309153265,1.0460923677233498,0.15031120749687313,479,216,0.6169062829745079
I,stk11,0.904671199888626,0.7863527464904693,1.0407924224346126,0.16124865434066088,479,216,0.624502815051635
I,rb1,1.0938136593947763,0.9522805930785518,1.256382131668518,0.20467142290451282,479,216,0.624502815051635
I,myc,0.9022909889422255,0.776354715119942,1.0486559981806274,0.18007008822509954,479,216,0.624502815051635
I,mdm2,1.0788012032442111,0.9644843969077963,1.2066675623290744,0.18443748014648367,479,216,0.624502815051635
I,adam17,1.1176554902234346,0.9566071814424598,1.3058168693057453,0.1611687950412643,479,216,0.624502815051635
I,hdac2,1.0937566669010341,0.9578615423074889,1.2489317020793669,0.18552036332061272,479,216,0.624502815051635
I,jag1,0.905670120486058,0.7853558146727186,1.044416240151031,0.17307301052920526,479,216,0.624502815051635
I,notch3,1.1021194197596291,0.9497072051609207,1.2789912604753644,0.2003883597027572,479,216,0.624502815051635
I,nrarp,0.9030126629637988,0.7754945478398285,1.0514991649449887,0.18903334603001182,479,216,0.624502815051635
I,hey2,0.9091583864996203,0.7845167623664313,1.053602690717933,0.20554805782874436,479,216,0.624502815051635
I,dlec1,0.9202140558776291,0.8088972745092233,1.0468497488120796,0.2062413814996068,479,216,0.624502815051635
I,dph1,1.0991537989128028,0.9577834619835749,1.2613906186711386,0.1783335315193414,479,216,0.624502815051635
I,folr3,1.0948591811876685,0.9566329584059791,1.253058047078299,0.18813870515372683,479,216,0.624502815051635
I,igf1,0.9117177782970958,0.7959660136070408,1.0443025117318145,0.18213930998568056,479,216,0.624502815051635
I,inhba,0.9093106657741543,0.7885154402033545,1.0486109018707308,0.1911226880240934,479,216,0.624502815051635
I,kras,1.1062887534950825,0.9493056726934395,1.289231531333039,0.19577821361467126,479,216,0.624502815051635
I,map2k1,1.1039661140683577,0.9553708468722976,1.2756734047319078,0.17992723070749808,479,216,0.624502815051635
I,mmp16,1.0991365416409715,0.958750004185819,1.2600794074534662,0.17517311336033564,479,216,0.624502815051635
I,mmp24,1.09550649989108,0.9608262920855504,1.2490649987300169,0.1729175137006752,479,216,0.624502815051635
I,mmp3,0.9163214431251608,0.8016997849351477,1.0473309372272055,0.1999479019320708,479,216,0.624502815051635
I,rps6ka1,0.911569505958602,0.791635945042913,1.0496731097127798,0.198302403120913,479,216,0.624502815051635
I,tgfbr1,1.0984896595672113,0.9547244961648941,1.2639033951923215,0.18932998516122562,479,216,0.624502815051635
I,tsc1,0.9109289356219987,0.7906263109903331,1.0495369483897348,0.19672995052522538,479,216,0.624502815051635
I,runx1,0.9167716976244769,0.8116836503770413,1.0354654121403726,0.1618390201077531,479,216,0.624502815051635
I,bbc3,0.9043048790669326,0.7814380558489404,1.0464902600831893,0.17699653056807002,479,216,0.624502815051635
I,cyp3a4,0.9132578601284176,0.7952198778328402,1.0488167390373715,0.1987979572340597,479,216,0.624502815051635
I,map2,1.106545249900837,0.9577407161509114,1.2784695997879765,0.16944643752491972,479,216,0.624502815051635
I,alk,1.1109748616295723,0.9576961029549218,1.2887858051887084,0.1647347984507495,479,216,0.624502815051635
I,arid2,0.9107147713232552,0.7876958961378271,1.0529461925256043,0.20653208073780793,479,216,0.624502815051635
I,clrn2,1.094140636411104,0.9526822894972766,1.2566033245750998,0.2027657547091848,479,216,0.624502815051635
I,gpr32,1.0907434315125097,0.9550031727235908,1.2457772574667971,0.2002030480173286,479,216,0.624502815051635
I,large1,0.9049948437186511,0.7826290857221463,1.0464927538459994,0.17803291786680117,479,216,0.624502815051635
I,nr3c1,0.9047752818055628,0.7822104620190031,1.0465448243345634,0.1778520546958069,479,216,0.624502815051635
I,pbrm1,0.9095814168739917,0.7888000336944607,1.0488568947538426,0.19231918312585575,479,216,0.624502815051635
I,smarcc2,0.9241700190771891,0.8176983226046746,1.0445052907049333,0.2066867790609079,479,216,0.624502815051635
I,taf4b,0.9081371208343593,0.7881389912466077,1.046405569825777,0.18265238315430096,479,216,0.624502815051635
I,tg,1.1018041756399761,0.9478116656812782,1.2808161003009972,0.2068905031459404,479,216,0.624502815051635
I,hsd17b8,0.9144922607079389,0.7986723728974431,1.0471078295356349,0.19576047677834477,479,216,0.624502815051635
I,tulp4,1.1006144209606195,0.961377819801738,1.2600166954926142,0.1647701136675533,479,216,0.624502815051635
I,wfdc2,0.9014709337369279,0.7659771103176548,1.0609322829967052,0.21195578315477964,479,216,0.6281598664405288
I,zfyve9,0.9151281621390863,0.79667741312028,1.051190280216498,0.20981797090427035,479,216,0.6281598664405288
I,cyp3a43,0.9151104754140036,0.7963915723627085,1.0515269262932958,0.21083435330397188,479,216,0.6281598664405288
I,fgfr1,0.8931185129312166,0.7471626147933305,1.0675864428269144,0.21438459380062877,479,216,0.6315305202922137
I,ugt2b17,0.9120115903011499,0.7870679335523203,1.0567895163630636,0.22050228246064568,479,216,0.6456623719955433
I,ahnak2,1.0930740736446565,0.9460723600519619,1.2629170673673422,0.22717163332746104,479,216,0.6577869607609002
I,gh1,1.0984502632898678,0.9431353041015644,1.2793423972936595,0.2273333259071414,479,216,0.6577869607609002
I,fgf2,1.0746090875315284,0.9550371020925013,1.2091516533495845,0.23186056454911483,479,216,0.6669400944971597
I,ccnb1,1.0871568761800243,0.9466180441963269,1.2485606847151782,0.23672669503531374,479,216,0.6691292131344996
I,afdn,1.0902753896678221,0.9451739528920087,1.2576525428765566,0.23556752637846948,479,216,0.6691292131344996
I,fam20c,1.0897543759457593,0.9457230087833671,1.2557213781027523,0.23468030545680468,479,216,0.6691292131344996
I,stat1,1.0846161824702127,0.9474310652862523,1.2416652845564318,0.23908372883852994,479,216,0.6719077207013858
I,acvr1b,0.924825247191319,0.8111099434841021,1.054483112571099,0.24302468250570705,479,216,0.6752219871891519
I,lifr,0.9179975045794072,0.7952470418527272,1.0596951312773109,0.24269771190118664,479,216,0.6752219871891519
I,sox9,0.9197967418830266,0.798785056325755,1.0591410538777162,0.24539288006261994,479,216,0.67794982118995
I,arid1a,0.9283452064933954,0.8178282348390654,1.0537968557527944,0.2502657802833934,479,216,0.6798887031032188
I,ncoa3,1.0886045005197185,0.9419857444246774,1.2580442597627284,0.2500491283265246,479,216,0.6798887031032188
I,ppp2r2a,0.9232775731159176,0.8060859432165971,1.0575069373089983,0.2490702973690157,479,216,0.6798887031032188
I,e2f3,1.0846651846207345,0.9424754006753066,1.2483069180217778,0.2569651619302882,479,216,0.6837232426999547
I,terc,0.9158358763064263,0.7864942505492432,1.0664481676048112,0.25772467430750745,479,216,0.6837232426999547
I,or6a2,1.083744705050172,0.941953207387134,1.246879968679352,0.2609665592083995,479,216,0.6837232426999547
I,cdk8,1.0883947182636695,0.9405335395290406,1.2595011373410738,0.25553520131936536,479,216,0.6837232426999547
I,hsd17b14,1.0696047539670026,0.9529693257514705,1.2005153773513753,0.2533565859481518,479,216,0.6837232426999547
I,prkci,1.0851132693291499,0.9413209392797937,1.2508707265930799,0.2600722438775842,479,216,0.6837232426999547
I,slc29a1,1.0803318007536535,0.944032057146035,1.2363105584020304,0.2614647165335205,479,216,0.6837232426999547
I,ubr5,1.0816874162679326,0.9423390121730897,1.2416419689705902,0.26445161764383496,479,216,0.6878555373821027
I,nf1,1.0832328945279506,0.9402627986800509,1.2479420704877637,0.26826999771846866,479,216,0.6898671668649743
I,jak1,0.9331544529976408,0.8246833875008053,1.0558927781826766,0.27249417176906654,479,216,0.6898671668649743
I,hes2,0.9192386664303969,0.7892360834510141,1.0706552115127432,0.27906640739990607,479,216,0.6898671668649743
I,apaf1,1.0836530817280114,0.9374048358114563,1.252718096469057,0.2774384668401413,479,216,0.6898671668649743
I,bmp4,0.9221301147933528,0.7958408049711739,1.0684598518916124,0.28068047837690346,479,216,0.6898671668649743
I,bmp6,0.9127901954581035,0.7737752196280515,1.076780335928759,0.2790585975851383,479,216,0.6898671668649743
I,erbb2,0.9144478112883966,0.7797772048879469,1.0723765638805793,0.2712069487567415,479,216,0.6898671668649743
I,folr2,1.0788667743108191,0.9414107714589186,1.236392818097923,0.2749688350665921,479,216,0.6898671668649743
I,rab25,0.9326483842727685,0.8239794141371962,1.055648956469894,0.2699577604248963,479,216,0.6898671668649743
I,ctcf,1.0781326016118562,0.9420013645047476,1.233936542405604,0.2746640751940571,479,216,0.6898671668649743
