desfecho,gene,HR,IC95_inf,IC95_sup,z,valor_p,concordancia,fdr
Sobrevida global (OS),fn1,1.11809379440212,1.05231370913268,1.18798579000828,3.60823175753177,0.000308291040253455,0.53695072673542,0.00279174664229518
Sobrevida global (OS),erbb2,1.11842660368969,1.05209068413651,1.18894510397409,3.58770059960666,0.000333607051153468,0.521911826789699,0.00296606996389174
Sobrevida global (OS),tgfbr3,0.894824080055347,0.841972507771424,0.950993205664469,-3.57766006086599,0.000346683924009256,0.554927527491305,0.00302729355072368
Sobrevida global (OS),acvr1b,1.11653544897347,1.05100572934578,1.1861509162185,3.57204333153452,0.000354206785706514,0.515396739239692,0.00303872137211378
Sobrevida global (OS),pdgfb,1.10878603462696,1.04728964254968,1.17389346808656,3.54707988185163,0.000389526463574594,0.535631144080574,0.00328411104634442
Sobrevida global (OS),akr1c3,0.893378624420042,0.838971072167097,0.951314524479438,-3.51680366680012,0.000436776725575756,0.532665500673462,0.00362006472553466
Sobrevida global (OS),akap9,0.903599190466312,0.853278951655771,0.956886954057625,-3.46740902284003,0.000525501594123303,0.526257362845024,0.00428283799210492
Sobrevida global (OS),smad6,1.10950614880875,1.04613326734058,1.17671804604188,3.4629311514345,0.000534325098009295,0.530259534004785,0.00428336021191058
Sobrevida global (OS),dnah2,0.898446424264094,0.844853948416477,0.955438485889657,-3.41264613542167,0.000643354226212143,0.530025933297147,0.00507419704222158
Sobrevida global (OS),map4,1.09200528918755,1.03794945344546,1.14887632307642,3.39791779585288,0.000679008198375302,0.540649739661862,0.00524662799343566
Sobrevida global (OS),ppp2cb,0.896732980294165,0.842042283289502,0.954975841362574,-3.39484476154037,0.000686675238404668,0.521815330800314,0.00524662799343566
Sobrevida global (OS),mmp3,0.899783559782706,0.846382852718727,0.956553469691205,-3.38290220424859,0.000717241680789478,0.526256558711779,0.00539586433701623
Sobrevida global (OS),taf1,1.10547443600971,1.04290975015345,1.17179240916214,3.37340808307892,0.000742438297452172,0.517485877409887,0.00544558353357281
Sobrevida global (OS),nek1,0.903631533453678,0.851945572693144,0.958453185771707,-3.37204487726936,0.000746122897237993,0.541038940152383,0.00544558353357281
Sobrevida global (OS),hes6,1.10531647149412,1.04269372949971,1.17170024868415,3.36488966998276,0.000765742721446546,0.539455199726595,0.0055065910409906
Sobrevida global (OS),cdk1,1.10366061104452,1.04140569382585,1.16963710837447,3.32953161654716,0.000869921870754184,0.560540779607181,0.00616509847534487
Sobrevida global (OS),acvr2a,0.901722297440984,0.848365631359297,0.958434749884256,-3.32414239549941,0.000886908979274407,0.527776370544599,0.00618963418889861
Sobrevida global (OS),cdkn1b,0.905158475706027,0.853394686630192,0.960062066214267,-3.31648941133481,0.000911560416368118,0.530434030918923,0.00618963418889861
Sobrevida global (OS),prkcq,1.10421736105774,1.04134266115614,1.17088834054643,3.31431231030132,0.000918688330591638,0.545906358683634,0.00618963418889861
Sobrevida global (OS),kdm5a,1.10293111767393,1.0408000344742,1.16877114723387,3.31174326813466,0.000927165895362726,0.52989124097863,0.00618963418889861
Sobrevida global (OS),mapt,0.904472603494524,0.85224993744363,0.959895277817221,-3.30888809894542,0.000936672658442735,0.563733992722594,0.00618963418889861
Sobrevida global (OS),taf4b,0.895433772242526,0.838144026064829,0.956639450425985,-3.27401260983666,0.00106031879551321,0.504834851134833,0.00691327854674616
Sobrevida global (OS),ar,1.10704302036738,1.04134702804715,1.1768836093405,3.25796126547154,0.00112215722239522,0.501601431357176,0.00722019581251663
Sobrevida global (OS),bcl2l1,1.10454215678156,1.04020990167721,1.17285306950121,3.24756263429066,0.00116398041862169,0.516914540739401,0.00731791565049606
Sobrevida global (OS),cdc25a,1.09749418000599,1.03755874697821,1.16089183253959,3.2467582621572,0.00116727488903618,0.568125364372877,0.00731791565049606
Sobrevida global (OS),ep300,1.09812067368615,1.03756963601827,1.16220538084027,3.23441198984877,0.00121893482105422,0.529882395512937,0.00754505224677868
Sobrevida global (OS),gdf11,1.09514801404129,1.03610421282749,1.15755650619894,3.21426244576475,0.00130780079192613,0.536991737530909,0.00799393234064846
Sobrevida global (OS),igf1r,0.90644320129137,0.853255678776895,0.962946157411024,-3.18379326199711,0.00145358788127501,0.559456405926462,0.00877536387584546
Sobrevida global (OS),mmp19,0.900951251574078,0.84472575001637,0.960919159499006,-3.17248734641168,0.00151139145427484,0.527993084454094,0.00901305391634632
Sobrevida global (OS),nrip1,0.910629473714806,0.859281254477523,0.965046117411603,-3.16145537237525,0.00156982871466947,0.547199002874776,0.0092487498972695
Sobrevida global (OS),map3k1,0.908248574484604,0.85506707030015,0.964737740121075,-3.1260698868413,0.00177159444998921,0.539098566632491,0.0103132105481514
Sobrevida global (OS),adgra2,0.909830959167133,0.857174114590758,0.965722552942701,-3.10661886152558,0.00189240213567682,0.52845385280341,0.0108868781687761
Sobrevida global (OS),smad4,0.91700516359978,0.86813723590228,0.968623894118179,-3.10090076806476,0.00192932934401916,0.54140763524516,0.0109702563863415
Sobrevida global (OS),tgfbr2,0.917915231233129,0.869242355870946,0.96931352463324,-3.08116588289315,0.00206191741623229,0.535826146392457,0.0115893978912367
Sobrevida global (OS),magea8,1.08329589301621,1.02920864835878,1.14022554483695,3.06168266063466,0.00220096656800257,0.538211205596767,0.0122303710426506
Sobrevida global (OS),bard1,1.09510438529698,1.03225783671971,1.16177719561581,3.01283367365249,0.00258820728818995,0.542453008463502,0.0142205995946616
Sobrevida global (OS),pms2,0.915319899539021,0.863872957683229,0.969830703740281,-2.99787639639229,0.00271867911394721,0.53076814828217,0.0147714898524465
